Date,Open,High,Low,Close,Adj Close,Volume
2020-02-06,8100.000000,8100.000000,7950.000000,7950.000000,7031.976563,10884300
2020-02-07,7950.000000,7975.000000,7900.000000,7900.000000,6987.750000,11461800
2020-02-10,7900.000000,7925.000000,7800.000000,7875.000000,6965.638184,6277000
2020-02-11,7850.000000,7875.000000,7825.000000,7850.000000,6943.523926,5773900
2020-02-12,7825.000000,7850.000000,7575.000000,7600.000000,6722.393066,17269400
2020-02-13,7575.000000,7600.000000,7350.000000,7400.000000,6545.488281,13678700
2020-02-14,7400.000000,7625.000000,7300.000000,7475.000000,6611.827148,8792800
2020-02-17,7475.000000,7500.000000,7325.000000,7400.000000,6545.488281,8267100
2020-02-18,7350.000000,7475.000000,7325.000000,7400.000000,6545.488281,11377400
2020-02-19,7400.000000,7500.000000,7375.000000,7475.000000,6611.827148,7178400
2020-02-20,7500.000000,7700.000000,7475.000000,7650.000000,6766.618652,11991000
2020-02-21,7650.000000,7650.000000,7475.000000,7500.000000,6633.939941,9864100
2020-02-24,7400.000000,7425.000000,7225.000000,7225.000000,6390.695801,11614600
2020-02-25,7150.000000,7350.000000,7075.000000,7300.000000,6457.034668,14739700
2020-02-26,7250.000000,7375.000000,7200.000000,7300.000000,6457.034668,10567900
2020-02-27,7300.000000,7300.000000,7025.000000,7150.000000,6324.356934,13251400
2020-02-28,7075.000000,7075.000000,6725.000000,6825.000000,6036.885254,34476300
2020-03-02,6825.000000,7200.000000,6800.000000,6900.000000,6103.225098,20747600
2020-03-03,7100.000000,7200.000000,6950.000000,7125.000000,6302.243652,27945100
2020-03-04,7125.000000,7450.000000,7100.000000,7425.000000,6567.600098,16142200
2020-03-05,7475.000000,7600.000000,7375.000000,7400.000000,6545.488281,12512400
2020-03-06,7375.000000,7475.000000,7225.000000,7450.000000,6589.712891,10982200
2020-03-09,7000.000000,7200.000000,6900.000000,7025.000000,6213.790527,21278700
2020-03-10,7025.000000,7375.000000,7025.000000,7100.000000,6280.129883,14816900
2020-03-11,7100.000000,7450.000000,7075.000000,7300.000000,6457.034668,19638900
2020-03-12,7225.000000,7450.000000,7000.000000,7225.000000,6390.695801,20637800
2020-03-13,7225.000000,7225.000000,7225.000000,7225.000000,6390.695801,0
2020-03-16,7475.000000,7500.000000,6975.000000,6975.000000,6169.563965,18254300
2020-03-17,6975.000000,7175.000000,6500.000000,6500.000000,5749.415039,29370900
2020-03-18,6650.000000,6650.000000,6050.000000,6050.000000,5351.378418,34350500
2020-03-19,6050.000000,6150.000000,5650.000000,5650.000000,4997.568359,13743300
2020-03-20,5475.000000,6475.000000,5275.000000,6225.000000,5506.169922,45224600
2020-03-23,6125.000000,6225.000000,5800.000000,5800.000000,5130.247070,16961000
2020-03-24,5900.000000,6100.000000,5575.000000,5675.000000,5019.681152,19279500
2020-03-26,5825.000000,6800.000000,5825.000000,6775.000000,5992.658691,29296900
2020-03-27,7000.000000,7725.000000,6500.000000,6800.000000,6014.771973,30521200
2020-03-30,6775.000000,6800.000000,6325.000000,6425.000000,5683.075195,18135300
2020-03-31,6600.000000,7250.000000,6600.000000,7250.000000,6412.808105,27011000
2020-04-01,7250.000000,7475.000000,7000.000000,7150.000000,6324.356934,13801800
2020-04-02,7150.000000,7225.000000,6925.000000,7225.000000,6390.695801,11148700
2020-04-03,7225.000000,7250.000000,6925.000000,7100.000000,6280.129883,18556300
2020-04-06,7125.000000,7300.000000,7100.000000,7300.000000,6457.034668,8882300
2020-04-07,7350.000000,7600.000000,7050.000000,7275.000000,6434.921875,11884600
2020-04-08,7250.000000,7250.000000,6800.000000,7125.000000,6302.243652,14428900
2020-04-09,7000.000000,7250.000000,6900.000000,7250.000000,6412.808105,8617000
2020-04-13,7250.000000,7250.000000,7050.000000,7100.000000,6280.129883,4282500
2020-04-14,7100.000000,7150.000000,7025.000000,7150.000000,6324.356934,6534300
2020-04-15,7150.000000,7200.000000,6925.000000,6975.000000,6169.563965,11877300
2020-04-16,6975.000000,6975.000000,6600.000000,6650.000000,5882.093750,17260700
2020-04-17,6800.000000,6950.000000,6800.000000,6875.000000,6081.111328,11696600
2020-04-20,6900.000000,7075.000000,6875.000000,7000.000000,6191.677734,13853300
2020-04-21,7000.000000,7075.000000,6850.000000,6925.000000,6125.338379,10394700
2020-04-22,7000.000000,7150.000000,6800.000000,7100.000000,6280.129883,10220900
2020-04-23,7100.000000,7700.000000,7050.000000,7500.000000,6633.939941,26530100
2020-04-24,7400.000000,7700.000000,7350.000000,7500.000000,6633.939941,28075100
2020-04-27,7500.000000,7725.000000,7425.000000,7500.000000,6633.939941,9643200
2020-04-28,7525.000000,7925.000000,7525.000000,7850.000000,6943.523926,21296700
2020-04-29,7900.000000,8025.000000,7650.000000,8000.000000,7076.202148,16761500
2020-04-30,8000.000000,8450.000000,8000.000000,8275.000000,7319.447266,28226900
2020-05-04,8250.000000,8250.000000,7850.000000,7925.000000,7009.862793,17119000
2020-05-05,8000.000000,8300.000000,7975.000000,8300.000000,7341.560547,18737600
2020-05-06,8300.000000,8325.000000,8050.000000,8100.000000,7164.655273,11498100
2020-05-08,8125.000000,8200.000000,7925.000000,8050.000000,7120.428711,11108900
2020-05-11,8050.000000,8250.000000,8050.000000,8075.000000,7142.542480,8239200
2020-05-12,8100.000000,8225.000000,8025.000000,8175.000000,7230.995117,11132700
2020-05-13,8175.000000,8250.000000,8050.000000,8250.000000,7297.333984,9910100
2020-05-14,8225.000000,8300.000000,8125.000000,8300.000000,7341.560547,11861700
2020-05-15,8300.000000,8600.000000,8275.000000,8575.000000,7584.805664,23052700
2020-05-18,8800.000000,8800.000000,8325.000000,8475.000000,7496.352051,13193900
2020-05-19,8425.000000,8575.000000,8250.000000,8250.000000,7297.333984,12088400
2020-05-20,8250.000000,8350.000000,8000.000000,8050.000000,7120.428711,16948600
2020-05-26,8050.000000,8275.000000,8050.000000,8150.000000,7208.881836,27690800
2020-05-27,8000.000000,8250.000000,8000.000000,8200.000000,7253.106445,15919300
2020-05-28,8200.000000,8300.000000,8000.000000,8025.000000,7098.316406,27680500
2020-05-29,8050.000000,8125.000000,7750.000000,7750.000000,6855.071777,90601000
2020-06-02,7850.000000,8200.000000,7800.000000,8100.000000,7164.655273,27780700
2020-06-03,8200.000000,8450.000000,8125.000000,8225.000000,7275.221191,23576100
2020-06-04,8250.000000,8325.000000,8100.000000,8175.000000,7230.995117,16634700
2020-06-05,8175.000000,8200.000000,7975.000000,8050.000000,7120.428711,18066100
2020-06-08,8100.000000,8225.000000,8025.000000,8200.000000,7253.106445,12675400
2020-06-09,8250.000000,8475.000000,8200.000000,8300.000000,7341.560547,26608700
2020-06-10,8475.000000,8475.000000,8150.000000,8200.000000,7253.106445,15919600
2020-06-11,8200.000000,8300.000000,8100.000000,8200.000000,7253.106445,19429200
2020-06-12,8200.000000,8200.000000,8000.000000,8200.000000,7253.106445,10835600
2020-06-15,8200.000000,8300.000000,8175.000000,8275.000000,7319.447266,14159100
2020-06-16,8325.000000,8400.000000,8250.000000,8275.000000,7319.447266,12197800
2020-06-17,8275.000000,8325.000000,8150.000000,8275.000000,7319.447266,10800100
2020-06-18,8225.000000,8225.000000,8050.000000,8050.000000,7120.428711,15200400
2020-06-19,8100.000000,8150.000000,8050.000000,8050.000000,7120.428711,12756000
2020-06-22,8150.000000,8150.000000,8025.000000,8050.000000,7120.428711,11487400
2020-06-23,8050.000000,8100.000000,8000.000000,8000.000000,7076.202148,5947400
2020-06-24,8050.000000,8125.000000,8000.000000,8075.000000,7142.542480,10739900
2020-06-25,8050.000000,8100.000000,7900.000000,7900.000000,6987.750000,13066500
2020-06-26,8025.000000,8025.000000,7825.000000,7900.000000,6987.750000,15566700
2020-06-29,7925.000000,7950.000000,7800.000000,7925.000000,7009.862793,11377500
2020-06-30,7925.000000,8000.000000,7850.000000,7900.000000,6987.750000,10394200
2020-07-01,7925.000000,7950.000000,7750.000000,7800.000000,6899.297363,10729600
2020-07-02,7800.000000,8050.000000,7800.000000,8050.000000,7120.428711,15082500
2020-07-03,8000.000000,8075.000000,7900.000000,7900.000000,6987.750000,8394200
2020-07-06,7950.000000,8000.000000,7875.000000,7900.000000,6987.750000,17782600
2020-07-07,7925.000000,8000.000000,7850.000000,7925.000000,7009.862793,14181500
2020-07-08,7925.000000,8150.000000,7900.000000,8100.000000,7164.655273,19068800
2020-07-09,8100.000000,8175.000000,7975.000000,7975.000000,7054.089355,12857400
2020-07-10,7950.000000,8000.000000,7925.000000,7925.000000,7009.862793,9371900
2020-07-13,7950.000000,8050.000000,7925.000000,8025.000000,7098.316406,7824700
2020-07-14,8025.000000,8100.000000,8000.000000,8075.000000,7142.542480,6440700
2020-07-15,8100.000000,8125.000000,8050.000000,8050.000000,7120.428711,10766900
2020-07-16,8050.000000,8150.000000,8050.000000,8100.000000,7164.655273,10655000
2020-07-17,8100.000000,8125.000000,7900.000000,8125.000000,7186.767578,5335500
2020-07-20,8125.000000,8150.000000,8025.000000,8125.000000,7186.767578,9056400
2020-07-21,8125.000000,8125.000000,8000.000000,8000.000000,7076.202148,12476400
2020-07-22,8100.000000,8200.000000,8000.000000,8000.000000,7076.202148,10728700
2020-07-23,8025.000000,8075.000000,7975.000000,8050.000000,7120.428711,18413300
2020-07-24,8075.000000,8100.000000,8000.000000,8050.000000,7120.428711,12211100
2020-07-27,8100.000000,8100.000000,8000.000000,8075.000000,7142.542480,6391600
2020-07-28,8075.000000,8150.000000,8075.000000,8150.000000,7208.881836,16665100
2020-07-29,8150.000000,8300.000000,8125.000000,8250.000000,7297.333984,18793500
2020-07-30,8250.000000,8400.000000,8200.000000,8400.000000,7430.012695,19708600
2020-08-03,8400.000000,8450.000000,8100.000000,8250.000000,7297.333984,19125400
2020-08-04,8350.000000,8350.000000,8150.000000,8225.000000,7275.221191,13251900
2020-08-05,8225.000000,8250.000000,8100.000000,8250.000000,7393.517090,10465900
2020-08-06,8275.000000,8300.000000,8150.000000,8175.000000,7326.303223,12406300
2020-08-07,8175.000000,8225.000000,8075.000000,8125.000000,7281.493164,8987900
2020-08-10,8125.000000,8200.000000,8100.000000,8100.000000,7259.089844,7982000
2020-08-11,8125.000000,8150.000000,8050.000000,8050.000000,7214.280273,16657800
2020-08-12,8075.000000,8125.000000,8025.000000,8050.000000,7214.280273,11451200
2020-08-13,8075.000000,8175.000000,8050.000000,8175.000000,7326.303223,11271500
2020-08-14,8175.000000,8250.000000,8150.000000,8200.000000,7348.707031,13065900
2020-08-18,8225.000000,8250.000000,8175.000000,8225.000000,7371.112305,12267900
2020-08-19,8225.000000,8275.000000,8200.000000,8200.000000,7348.707031,9945900
2020-08-24,8225.000000,8275.000000,8175.000000,8175.000000,7326.303223,8029000
2020-08-25,8175.000000,8250.000000,8175.000000,8200.000000,7348.707031,11597200
2020-08-26,8200.000000,8250.000000,8200.000000,8200.000000,7348.707031,14121900
2020-08-27,8200.000000,8250.000000,8175.000000,8250.000000,7393.517090,11343100
2020-08-28,8250.000000,8275.000000,8200.000000,8250.000000,7393.517090,13210800
2020-08-31,8275.000000,8275.000000,8150.000000,8225.000000,7371.112305,17339800
2020-09-01,8350.000000,8350.000000,8150.000000,8225.000000,7371.112305,15367200
2020-09-02,8300.000000,8300.000000,8125.000000,8150.000000,7303.898926,17081900
2020-09-03,8150.000000,8225.000000,8150.000000,8175.000000,7326.303223,9683100
2020-09-04,8200.000000,8400.000000,8125.000000,8400.000000,7527.944824,14782100
2020-09-07,8400.000000,8400.000000,8250.000000,8375.000000,7505.539551,14396400
2020-09-08,8375.000000,8375.000000,8325.000000,8375.000000,7505.539551,5156800
2020-09-09,8225.000000,8325.000000,8225.000000,8250.000000,7393.517090,11364100
2020-09-10,8200.000000,8200.000000,7900.000000,7975.000000,7147.066406,25116900
2020-09-11,7850.000000,8300.000000,7800.000000,8300.000000,7438.326660,8948800
2020-09-14,8325.000000,8325.000000,8125.000000,8200.000000,7348.707031,17218200
2020-09-15,8200.000000,8225.000000,8050.000000,8100.000000,7259.089844,11223900
2020-09-16,8100.000000,8150.000000,8000.000000,8000.000000,7169.471191,3827300
2020-09-17,8025.000000,8100.000000,8000.000000,8075.000000,7236.685059,2734700
2020-09-18,8100.000000,8125.000000,8025.000000,8025.000000,7191.876465,8783200
2020-09-21,8025.000000,8075.000000,7950.000000,8000.000000,7169.471191,3295800
2020-09-22,7900.000000,8000.000000,7900.000000,7950.000000,7124.662109,7428400
2020-09-23,7950.000000,8000.000000,7900.000000,7925.000000,7102.257324,9067300
2020-09-24,7850.000000,7900.000000,7775.000000,7800.000000,6990.234375,7510400
2020-09-25,7850.000000,7975.000000,7775.000000,7925.000000,7102.257324,8029400
2020-09-28,7875.000000,7950.000000,7875.000000,7900.000000,7079.852539,5378100
2020-09-29,7900.000000,8200.000000,7900.000000,7975.000000,7147.066406,7464700
2020-09-30,8050.000000,8100.000000,7950.000000,8100.000000,7259.089844,5521300
2020-10-01,8075.000000,8100.000000,7975.000000,8025.000000,7191.876465,4384800
2020-10-02,7950.000000,8000.000000,7950.000000,8000.000000,7169.471191,3689800
2020-10-05,8100.000000,8100.000000,8000.000000,8075.000000,7236.685059,7906400
2020-10-06,8100.000000,8125.000000,7950.000000,7975.000000,7147.066406,6818900
2020-10-07,7975.000000,8025.000000,7925.000000,8000.000000,7169.471191,7614400
2020-10-08,8000.000000,8050.000000,7950.000000,8025.000000,7191.876465,5225600
2020-10-09,8025.000000,8050.000000,7975.000000,8050.000000,7214.280273,4652000
2020-10-12,8100.000000,8100.000000,7950.000000,7950.000000,7124.662109,6704300
2020-10-13,7950.000000,7975.000000,7900.000000,7975.000000,7147.066406,5744000
2020-10-14,7975.000000,7975.000000,7900.000000,7925.000000,7102.257324,9576500
2020-10-15,7925.000000,7975.000000,7900.000000,7925.000000,7102.257324,6237200
2020-10-16,7925.000000,8000.000000,7900.000000,8000.000000,7169.471191,4947200
2020-10-19,8000.000000,8025.000000,7900.000000,7900.000000,7079.852539,6586600
2020-10-20,7950.000000,8000.000000,7900.000000,8000.000000,7169.471191,4784600
2020-10-21,8000.000000,8025.000000,7950.000000,7950.000000,7124.662109,8550600
2020-10-22,7950.000000,8000.000000,7850.000000,7850.000000,7035.043457,9883400
2020-10-23,7825.000000,7950.000000,7800.000000,7925.000000,7102.257324,7956200
2020-10-26,7950.000000,7950.000000,7875.000000,7875.000000,7057.449219,5298300
2020-10-27,7875.000000,7900.000000,7750.000000,7825.000000,7012.639160,13298500
2020-11-02,7825.000000,7825.000000,7600.000000,7625.000000,6833.402832,17741500
2020-11-03,7725.000000,7850.000000,7650.000000,7825.000000,7012.639160,8572700
2020-11-04,7850.000000,7950.000000,7800.000000,7800.000000,6990.234375,6185300
2020-11-05,7950.000000,7975.000000,7775.000000,7900.000000,7079.852539,9875000
2020-11-06,7900.000000,8100.000000,7825.000000,8075.000000,7236.685059,18386900
2020-11-09,8075.000000,8100.000000,7850.000000,7950.000000,7124.662109,15537900
2020-11-10,8050.000000,8050.000000,7800.000000,7800.000000,6990.234375,25530300
2020-11-11,7850.000000,7875.000000,7750.000000,7750.000000,6945.425293,22515700
2020-11-12,7750.000000,7825.000000,7750.000000,7800.000000,6990.234375,11094800
2020-11-13,7825.000000,7875.000000,7750.000000,7750.000000,6945.425293,6119200
2020-11-16,7800.000000,7850.000000,7700.000000,7725.000000,6923.020020,14162300
2020-11-17,7725.000000,7800.000000,7725.000000,7775.000000,6967.830078,16284000
2020-11-18,7800.000000,7900.000000,7800.000000,7800.000000,6990.234375,20505800
2020-11-19,7800.000000,7850.000000,7750.000000,7775.000000,6967.830078,12509800
2020-11-20,7775.000000,7825.000000,7725.000000,7725.000000,6923.020020,11720600
2020-11-23,7800.000000,7875.000000,7750.000000,7825.000000,7012.639160,13048300
2020-11-24,7850.000000,7900.000000,7850.000000,7850.000000,7035.043457,13733400
2020-11-25,7850.000000,7900.000000,7725.000000,7725.000000,6923.020020,20714100
2020-11-26,7750.000000,7800.000000,7750.000000,7750.000000,6945.425293,9155400
2020-11-27,7750.000000,7800.000000,7725.000000,7750.000000,6945.425293,17354300
2020-11-30,7750.000000,7800.000000,7675.000000,7725.000000,6923.020020,43997600
2020-12-01,7650.000000,7750.000000,7650.000000,7700.000000,6979.216309,15747200
2020-12-02,7725.000000,7725.000000,7625.000000,7650.000000,6933.896973,23596500
2020-12-03,7650.000000,7675.000000,7525.000000,7550.000000,6843.258301,30312300
2020-12-04,7575.000000,7650.000000,7575.000000,7600.000000,6888.577148,10334600
2020-12-07,7625.000000,7750.000000,7625.000000,7675.000000,6956.557129,18574500
2020-12-08,7700.000000,7800.000000,7600.000000,7625.000000,6911.237305,21827800
2020-12-10,7675.000000,7725.000000,7550.000000,7550.000000,6843.258301,19499000
2020-12-11,7575.000000,7600.000000,7450.000000,7475.000000,6775.278809,18572300
2020-12-14,7500.000000,7550.000000,7475.000000,7500.000000,6797.938477,14561300
2020-12-15,7500.000000,7550.000000,7450.000000,7475.000000,6775.278809,11350700
2020-12-16,7500.000000,7575.000000,7475.000000,7500.000000,6797.938477,14947200
2020-12-17,7500.000000,7550.000000,7425.000000,7425.000000,6729.958984,19682500
2020-12-18,7425.000000,7675.000000,7425.000000,7600.000000,6888.577148,35360700
2020-12-21,7600.000000,7700.000000,7600.000000,7625.000000,6911.237305,20648100
2020-12-22,7625.000000,7650.000000,7450.000000,7475.000000,6775.278809,13101600
2020-12-23,7550.000000,7550.000000,7300.000000,7425.000000,6729.958984,13560700
2020-12-28,7500.000000,7500.000000,7375.000000,7450.000000,6752.619141,8543700
2020-12-29,7450.000000,7475.000000,7350.000000,7350.000000,6661.979492,8044100
2020-12-30,7450.000000,7550.000000,7350.000000,7350.000000,6661.979492,11852400
2021-01-04,7450.000000,7500.000000,7350.000000,7475.000000,6775.278809,8203000
2021-01-05,7475.000000,7500.000000,7375.000000,7375.000000,6684.639160,11869900
2021-01-06,7375.000000,7400.000000,7175.000000,7200.000000,6526.020996,24431200
2021-01-07,7200.000000,7250.000000,7125.000000,7200.000000,6526.020996,14692600
2021-01-08,7250.000000,7275.000000,7125.000000,7175.000000,6503.360840,24667000
2021-01-11,7175.000000,7350.000000,7100.000000,7200.000000,6526.020996,25591700
2021-01-12,7250.000000,7275.000000,7100.000000,7100.000000,6435.381836,20896700
2021-01-13,7200.000000,7200.000000,7000.000000,7025.000000,6367.401855,28188400
2021-01-14,7025.000000,7075.000000,7000.000000,7000.000000,6344.742676,27720000
2021-01-15,7000.000000,7050.000000,6925.000000,6950.000000,6299.422852,18780400
2021-01-18,6950.000000,7525.000000,6900.000000,7500.000000,6797.938477,44943900
2021-01-19,7800.000000,8000.000000,7525.000000,7575.000000,6865.918457,108575300
2021-01-20,7600.000000,7675.000000,7325.000000,7400.000000,6707.299316,34817000
2021-01-21,7400.000000,7500.000000,7325.000000,7325.000000,6639.320313,16702700
2021-01-22,7375.000000,7400.000000,7225.000000,7275.000000,6594.000488,14718800
2021-01-25,7275.000000,7325.000000,7025.000000,7250.000000,6571.340820,17025000
2021-01-26,7275.000000,7475.000000,7175.000000,7250.000000,6571.340820,17948000
2021-01-27,7325.000000,7350.000000,7050.000000,7125.000000,6458.041504,14628000
2021-01-28,7100.000000,7175.000000,6925.000000,7075.000000,6412.722168,20723700
2021-01-29,7075.000000,7225.000000,6900.000000,6925.000000,6276.763184,36432100
2021-02-01,6900.000000,7100.000000,6800.000000,7025.000000,6367.401855,15324400
2021-02-02,7100.000000,7125.000000,6950.000000,7000.000000,6344.742676,11678200
2021-02-03,7100.000000,7325.000000,7000.000000,7175.000000,6503.360840,16730800
2021-02-04,7250.000000,7325.000000,7175.000000,7300.000000,6616.660156,17606900
2021-02-05,7325.000000,7350.000000,7200.000000,7225.000000,6548.680664,11295000
2021-02-08,7225.000000,7250.000000,7100.000000,7100.000000,6435.381836,14010900
2021-02-09,7150.000000,7175.000000,7025.000000,7100.000000,6435.381836,10394200
2021-02-10,7150.000000,7150.000000,7025.000000,7150.000000,6480.701172,6019200
2021-02-11,7175.000000,7175.000000,7100.000000,7175.000000,6503.360840,3700200
2021-02-15,7175.000000,7175.000000,7025.000000,7050.000000,6390.062988,8252200
2021-02-16,7100.000000,7100.000000,7000.000000,7025.000000,6367.401855,11529000
2021-02-17,7000.000000,7100.000000,6975.000000,7100.000000,6435.381836,6980200
2021-02-18,7075.000000,7100.000000,6975.000000,6975.000000,6322.083008,11085900
2021-02-19,6975.000000,6975.000000,6900.000000,6950.000000,6299.422852,8791400
2021-02-22,6975.000000,7000.000000,6875.000000,6875.000000,6231.443359,14949100
2021-02-23,6900.000000,6925.000000,6800.000000,6850.000000,6208.783691,12860600
2021-02-24,6850.000000,6950.000000,6850.000000,6850.000000,6208.783691,10340700
2021-02-25,6850.000000,6900.000000,6750.000000,6775.000000,6140.804688,14021800
2021-02-26,6750.000000,7000.000000,6675.000000,7000.000000,6344.742676,26873400
2021-03-01,7000.000000,7000.000000,6800.000000,6825.000000,6186.124023,13054100
2021-03-02,6825.000000,6850.000000,6725.000000,6825.000000,6186.124023,17348900
2021-03-03,6825.000000,6900.000000,6775.000000,6875.000000,6231.443359,8276700
2021-03-04,6875.000000,6875.000000,6725.000000,6725.000000,6095.484863,10778200
2021-03-05,6700.000000,6750.000000,6675.000000,6725.000000,6095.484863,6029300
2021-03-08,6800.000000,6800.000000,6625.000000,6650.000000,6027.504883,10141900
2021-03-09,6700.000000,6700.000000,6475.000000,6550.000000,5936.865723,18687300
2021-03-10,6575.000000,6625.000000,6525.000000,6575.000000,5959.526855,6458000
2021-03-12,6575.000000,6700.000000,6575.000000,6700.000000,6072.825195,6978300
2021-03-15,6700.000000,6725.000000,6575.000000,6575.000000,5959.526855,12546500
2021-03-16,6575.000000,6650.000000,6525.000000,6550.000000,5936.865723,12107300
2021-03-17,6550.000000,6600.000000,6475.000000,6475.000000,5868.886230,10231700
2021-03-18,6500.000000,6600.000000,6500.000000,6600.000000,5982.186523,12740200
2021-03-19,6600.000000,6750.000000,6525.000000,6750.000000,6118.144531,24004400
2021-03-22,6750.000000,6775.000000,6675.000000,6700.000000,6072.825195,6044900
2021-03-23,6675.000000,6800.000000,6675.000000,6750.000000,6118.144531,8836500
2021-03-24,6725.000000,6750.000000,6550.000000,6575.000000,5959.526855,11037200
2021-03-25,6600.000000,6650.000000,6500.000000,6650.000000,6027.504883,10704500
2021-03-26,6650.000000,6700.000000,6600.000000,6600.000000,5982.186523,5548000
2021-03-29,6600.000000,6775.000000,6575.000000,6725.000000,6095.484863,11959200
2021-03-30,6700.000000,6725.000000,6525.000000,6550.000000,5936.865723,14708700
2021-03-31,6600.000000,6600.000000,6450.000000,6575.000000,5959.526855,14361800
2021-04-01,6575.000000,6700.000000,6525.000000,6625.000000,6004.846191,9105000
2021-04-05,6625.000000,6625.000000,6475.000000,6475.000000,5868.886230,5799200
2021-04-06,6500.000000,6525.000000,6450.000000,6475.000000,5868.886230,5009900
2021-04-07,6475.000000,6550.000000,6450.000000,6525.000000,5914.206543,5096500
2021-04-08,6525.000000,6800.000000,6525.000000,6600.000000,5982.186523,10879400
2021-04-09,6600.000000,6625.000000,6475.000000,6475.000000,5868.886230,9479200
2021-04-12,6500.000000,6550.000000,6300.000000,6325.000000,5732.928711,15823700
2021-04-13,6350.000000,6350.000000,6150.000000,6225.000000,5642.289063,12975200
2021-04-14,6250.000000,6325.000000,6225.000000,6300.000000,5710.268555,5450700
2021-04-15,6300.000000,6400.000000,6225.000000,6400.000000,5800.907227,8910100
2021-04-16,6400.000000,6450.000000,6250.000000,6325.000000,5732.928711,7481000
2021-04-19,6350.000000,6375.000000,6225.000000,6300.000000,5710.268555,7032700
2021-04-20,6300.000000,6300.000000,6150.000000,6225.000000,5642.289063,13695800
2021-04-21,6150.000000,6200.000000,6100.000000,6100.000000,5528.990234,14082200
2021-04-22,6100.000000,6150.000000,6075.000000,6125.000000,5551.650391,12095300
2021-04-23,6150.000000,6150.000000,6025.000000,6075.000000,5506.330566,11471100
2021-04-26,6075.000000,6200.000000,6075.000000,6125.000000,5551.650391,8628200
2021-04-27,6200.000000,6200.000000,6025.000000,6025.000000,5461.010254,10560300
2021-04-28,6025.000000,6075.000000,6000.000000,6075.000000,5506.330566,9453200
2021-04-29,6100.000000,6125.000000,6000.000000,6050.000000,5483.670410,21365800
2021-04-30,6050.000000,6100.000000,5925.000000,6000.000000,5438.350586,22253900
2021-05-03,6000.000000,6000.000000,5900.000000,5900.000000,5347.711914,11454300
2021-05-04,5900.000000,5950.000000,5700.000000,5750.000000,5211.752930,27736500
2021-05-05,5750.000000,5900.000000,5725.000000,5775.000000,5234.412598,23481700
2021-05-06,5750.000000,5775.000000,5550.000000,5550.000000,5030.474609,41445900
2021-05-07,5550.000000,5625.000000,5500.000000,5525.000000,5007.813965,32723800
2021-05-10,5550.000000,5875.000000,5550.000000,5700.000000,5166.432617,42701900
2021-05-11,5650.000000,5825.000000,5600.000000,5625.000000,5098.454102,28767800
2021-05-17,5650.000000,5725.000000,5500.000000,5600.000000,5075.793945,20202700
2021-05-18,5650.000000,5650.000000,5525.000000,5575.000000,5053.134277,12773900
2021-05-19,5550.000000,5550.000000,5425.000000,5450.000000,4939.835449,16176000
2021-05-20,5450.000000,5625.000000,5450.000000,5625.000000,5098.454102,20439300
2021-05-21,5650.000000,5675.000000,5550.000000,5575.000000,5053.134277,12760600
2021-05-24,5650.000000,5750.000000,5575.000000,5725.000000,5189.093262,19589000
2021-05-25,5750.000000,5750.000000,5575.000000,5675.000000,5143.772949,23086400
2021-05-27,5725.000000,5850.000000,5675.000000,5825.000000,5279.732422,53308600
2021-05-28,5850.000000,5850.000000,5625.000000,5775.000000,5234.412598,26276900
2021-05-31,5775.000000,5850.000000,5700.000000,5850.000000,5302.392090,17773400
2021-06-02,6000.000000,6000.000000,5725.000000,5850.000000,5302.392090,31109000
2021-06-03,5800.000000,5800.000000,5675.000000,5775.000000,5234.412598,21195800
2021-06-04,5775.000000,5775.000000,5650.000000,5650.000000,5121.114258,15902700
2021-06-07,5650.000000,5700.000000,5625.000000,5625.000000,5098.454102,18097900
2021-06-08,5575.000000,5575.000000,5450.000000,5475.000000,5052.314453,18894700
2021-06-09,5475.000000,5500.000000,5250.000000,5300.000000,4890.824707,41615400
2021-06-10,5375.000000,5425.000000,5275.000000,5300.000000,4890.824707,22243100
2021-06-11,5300.000000,5350.000000,5225.000000,5350.000000,4936.964355,23436200
2021-06-14,5350.000000,5375.000000,5250.000000,5250.000000,4844.685547,11521500
2021-06-15,5225.000000,5250.000000,5125.000000,5175.000000,4775.475098,26706500
2021-06-16,5150.000000,5275.000000,5100.000000,5200.000000,4798.544922,23034600
2021-06-17,5175.000000,5175.000000,5075.000000,5075.000000,4683.195313,19772100
2021-06-18,5075.000000,5075.000000,4900.000000,4900.000000,4521.706055,57214300
2021-06-21,4800.000000,5150.000000,4710.000000,5100.000000,4706.265625,34387400
2021-06-22,5100.000000,5125.000000,5000.000000,5050.000000,4660.125488,17867700
2021-06-23,5050.000000,5100.000000,4990.000000,4990.000000,4604.757813,9268200
2021-06-24,4990.000000,5050.000000,4960.000000,4960.000000,4577.073242,5114800
2021-06-25,5025.000000,5025.000000,4950.000000,5000.000000,4613.985352,13206100
2021-06-28,5025.000000,5100.000000,4900.000000,5025.000000,4637.055176,15756100
2021-06-29,5100.000000,5150.000000,4960.000000,5000.000000,4613.985352,17471600
2021-06-30,5000.000000,5000.000000,4950.000000,4950.000000,4567.845215,13308000
2021-07-01,4950.000000,5250.000000,4950.000000,5225.000000,4821.614746,24688000
2021-07-02,5200.000000,5200.000000,5075.000000,5150.000000,4752.404785,22708800
2021-07-05,5150.000000,5150.000000,4940.000000,4950.000000,4567.845215,20589900
